quarter_end,beta_mortgage_m2_less_base_market_lean,se_mortgage_m2_less_base_market_lean,beta_mortgage_m2_less_base_market_controlled,se_mortgage_m2_less_base_market_controlled,beta_mortgage_base_market_lean,se_mortgage_base_market_lean,beta_mortgage_base_market_controlled,se_mortgage_base_market_controlled,beta_mortgage_m2_less_base_implied_lean,se_mortgage_m2_less_base_implied_lean,beta_mortgage_m2_less_base_implied_controlled,se_mortgage_m2_less_base_implied_controlled,beta_mortgage_base_implied_lean,se_mortgage_base_implied_lean,beta_mortgage_base_implied_controlled,se_mortgage_base_implied_controlled,beta_consumer_m2_less_base_market_lean,se_consumer_m2_less_base_market_lean,beta_consumer_m2_less_base_market_controlled,se_consumer_m2_less_base_market_controlled,beta_consumer_base_market_lean,se_consumer_base_market_lean,beta_consumer_base_market_controlled,se_consumer_base_market_controlled,beta_consumer_m2_less_base_implied_lean,se_consumer_m2_less_base_implied_lean,beta_consumer_m2_less_base_implied_controlled,se_consumer_m2_less_base_implied_controlled,beta_consumer_base_implied_lean,se_consumer_base_implied_lean,beta_consumer_base_implied_controlled,se_consumer_base_implied_controlled,beta_business_m2_less_base_market_lean,se_business_m2_less_base_market_lean,beta_business_m2_less_base_market_controlled,se_business_m2_less_base_market_controlled,beta_business_base_market_lean,se_business_base_market_lean,beta_business_base_market_controlled,se_business_base_market_controlled,beta_business_m2_less_base_implied_lean,se_business_m2_less_base_implied_lean,beta_business_m2_less_base_implied_controlled,se_business_m2_less_base_implied_controlled,beta_business_base_implied_lean,se_business_base_implied_lean,beta_business_base_implied_controlled,se_business_base_implied_controlled
1978-06-30,-0.0001138560361760993,0.028110104374493773,0.00011740440323674411,0.029457740282369214,0.022418171443440188,0.01630195562646608,0.028447728470096908,0.020720279588601155,-0.0001138560361760993,0.028110104374493773,0.00011740440323674411,0.029457740282369214,0.022418171443440188,0.01630195562646608,0.028447728470096908,0.020720279588601155,0.07078769124840893,0.046699127287232294,0.0687448780180894,0.048761245846838566,-0.010371707181702619,0.011624108983800343,-0.012372655582275799,0.012379106692209514,0.08897949657876902,0.04229841748908435,0.08742706679149441,0.044390274978228485,-0.01200714084985834,0.011176119214299266,-0.015624413902530568,0.011881004392246467,-0.018408499145149276,0.14566551923305443,-0.04962980958750981,0.14598386847549333,-0.0075392881364011455,0.011506147452427569,0.02299021645477744,0.04226293629344485,-0.015216170720907113,0.13396989481419586,-0.04398080657206889,0.13527011732233968,-0.0003169102393875186,0.010753879328588664,0.023144157804869163,0.032939241464918834
1978-09-30,-0.00011385584350297878,0.02811010400567016,0.00011740457969029033,0.02945773990641365,0.022357467825367003,0.016232322368014293,0.0283484353933874,0.020611457281364706,-0.00011385584350297878,0.02811010400567016,0.00011740457969029033,0.02945773990641365,0.022357467825367003,0.016232322368014293,0.0283484353933874,0.020611457281364706,0.07078769116067564,0.04669912707924198,0.06874487798836008,0.048761245772169025,-0.01037170724749559,0.011624107953666996,-0.01237265565081046,0.012379105920424316,0.08897949642722133,0.04229841725880878,0.08742706668661243,0.044390274827105926,-0.012007141084408056,0.011176118413416527,-0.015624413988414104,0.011881003381773454,-0.017594898330985043,0.14567129714987292,-0.048080181409058856,0.1458171292352959,-0.007539288325534483,0.011506146841836798,0.0220665501058012,0.04207312790954885,-0.014380426619851741,0.13404797510201183,-0.04275050149700814,0.13518561589367234,-0.00031691032668162977,0.010753878886698775,0.022869642824594978,0.03280544875214117
1978-12-31,-0.00011385568382243222,0.028110103637252092,0.00011740470849699869,0.0294577395309093,0.022290782544780882,0.016162999027982235,0.0282324073276356,0.020504036196004913,-0.00011385568382243222,0.028110103637252092,0.00011740470849699869,0.0294577395309093,0.022290782544780882,0.016162999027982235,0.0282324073276356,0.020504036196004913,0.07078769107885913,0.046699126871327906,0.0687448779610696,0.04876124569782294,-0.010371707303949124,0.011624106925346036,-0.012372655714291511,0.012379105152750496,0.08897949629612906,0.04229841702835446,0.08742706659395723,0.04439027467616945,-0.01200714129040696,0.011176117614140236,-0.015624414045623015,0.011881002376215243,-0.013047775340067402,0.14548955784741147,-0.0431586405296801,0.14548108867888504,-0.007539288451675183,0.011506146232492366,0.021543945380060305,0.041892792032038585,-0.010728441967760585,0.13395477369387007,-0.03885225436630867,0.13493169968060414,-0.0003169103722259637,0.010753878445668396,0.022710166347907908,0.03267571488955061
1979-03-31,-0.0001138555781789452,0.028110103269617798,0.00011740479401474435,0.029457739156328818,0.022216912260945798,0.0160929243186112,0.02810210418261883,0.020394311402081103,-0.0001138555781789452,0.028110103269617798,0.00011740479401474435,0.029457739156328818,0.022216912260945798,0.0160929243186112,0.02810210418261883,0.020394311402081103,0.07078769102242852,0.04669912666429611,0.0687448779430147,0.04876124562353313,-0.010371707333654792,0.011624105896260718,-0.012372655754264092,0.012379104383587258,0.08897949618733894,0.042298416798808997,0.08742706651438391,0.04439027452541025,-0.012007141480121586,0.01117611681434019,-0.015624414081036885,0.01188100136911574,-0.008815301590054975,0.14525518627683667,-0.03876108388818743,0.14510058144025584,-0.007539288581342831,0.011506145622877417,0.020998112584340593,0.04167995566997226,-0.007400426475773422,0.13383339260530708,-0.03547857131553646,0.13466350783894285,-0.00031691042046225193,0.010753878004441542,0.02254405591469968,0.03254061230836834
1979-06-30,-0.00011385551258028676,0.02811010289971041,0.00011740483918876166,0.029457738779045547,0.022119798232463427,0.01602726667714232,0.027926541686331262,0.020298369706788756,-0.00011385551258028676,0.02811010289971041,0.00011740483918876166,0.029457738779045547,0.022119798232463427,0.01602726667714232,0.027926541686331262,0.020298369706788756,0.07078769095850172,0.04669912645590482,0.06874487792230126,0.04876124554868139,-0.01037170741092959,0.011624104878206731,-0.012372655830739345,0.012379103623741472,0.08897949606800902,0.04229841656767482,0.08742706642824306,0.04439027437352997,-0.012007141714975935,0.011176116024269683,-0.01562441417399289,0.011881000374763586,-0.005874125453492751,0.14443613181872386,-0.0353975971560809,0.1442466484919827,-0.007539288788846243,0.011506145020890242,0.020116488953917516,0.04159852584399148,-0.005024445282771725,0.1332948910472984,-0.03287570438756073,0.13405323361625684,-0.0003169105160854002,0.010753877567903407,0.022297226481956936,0.03243332891049331
1979-09-30,-0.00011385537430268211,0.02811010253000342,0.00011740494633964704,0.029457738402255334,0.02201660551134378,0.015962490104061686,0.02774173576197839,0.020205220728497036,-0.00011385537430268211,0.02811010253000342,0.00011740494633964704,0.029457738402255334,0.02201660551134378,0.015962490104061686,0.02774173576197839,0.020205220728497036,0.07078769087917165,0.04669912624788868,0.06874487789536528,0.04876124547422386,-0.010371707474874875,0.011624103863307153,-0.012372655895258024,0.012379102866251518,0.08897949594600474,0.0422984163368767,0.08742706633970032,0.04439027422233005,-0.012007141950384142,0.011176115237120195,-0.015624414266628407,0.011880999383984405,-0.003511562859937173,0.143538180795823,-0.03233554152635327,0.14333917834374457,-0.007539288992568838,0.011506144421123266,0.019281890579687194,0.04153747306075997,-0.0030438931509637335,0.1326581007245049,-0.03039286621727027,0.13336812524668537,-0.0003169106084307226,0.01075387713265224,0.022056617179213672,0.0323315178948521
1979-12-31,-0.00011385525688593218,0.02811010216388428,0.00011740500699055668,0.029457738030294802,0.02191110892952529,0.015897537157832268,0.02754452585956113,0.020111971764072756,-0.00011385525688593218,0.02811010216388428,0.00011740500699055668,0.029457738030294802,0.02191110892952529,0.015897537157832268,0.02754452585956113,0.020111971764072756,0.07078769074971991,0.04669912604184845,0.06874487784880015,0.04876124540079198,-0.010371707600893402,0.011624102849278622,-0.012372656012497703,0.012379102109320866,0.08897949577121719,0.042298416108841455,0.08742706621670068,0.044390274073556946,-0.012007142233781836,0.011176114450416556,-0.015624414421946169,0.011880998393428271,-0.002689804839522608,0.14304799606355464,-0.030405608335628664,0.14278406672854516,-0.007539289211945972,0.011506143821916927,0.018383899708404476,0.041461487673680464,-0.0023205832015973787,0.13232069218626993,-0.028849601662215157,0.13295645644636303,-0.00031691071110331523,0.010753876697672027,0.021798913539690785,0.03222785174056614
1980-03-31,-0.00011385520442176722,0.028110101798263395,0.00011740500673159283,0.029457737658408492,0.021795800431908874,0.01583229250742642,0.02732914205725363,0.020017968629817036,-0.00011385520442176722,0.028110101798263395,0.00011740500673159283,0.029457737658408492,0.021795800431908874,0.01583229250742642,0.02732914205725363,0.020017968629817036,0.07078769058064241,0.04669912583622126,0.06874487778852033,0.04876124532732308,-0.010371707781763485,0.011624101835796818,-0.01237265617057612,0.01237910135316525,0.08897949556463823,0.042298415881720446,0.08742706607603343,0.044390273924978636,-0.012007142549426978,0.011176113663748068,-0.01562441461207948,0.011880997403432908,-0.0001998481951054898,0.14240107075415,-0.02711570530912012,0.1420702180660956,-0.007539289416797764,0.011506143223466749,0.0176008978447704,0.041367844330878784,-0.0007056794713625608,0.13196727228791663,-0.026629752225884533,0.13251069517096836,-0.00031691080527031235,0.010753876262919024,0.021566045564186474,0.03212216910526144
1980-06-30,-0.00011385522639027063,0.028110101431161192,0.0001174049309999748,0.029457737284756005,0.021638559025607337,0.015768755859092307,0.02702045898969775,0.019928875704750437,-0.00011385522639027063,0.028110101431161192,0.0001174049309999748,0.029457737284756005,0.021638559025607337,0.015768755859092307,0.02702045898969775,0.019928875704750437,0.07078769040513139,0.046699125629377634,0.06874487772612414,0.04876124525337939,-0.010371707989811577,0.011624100827522037,-0.012372656351172783,0.012379100601775187,0.08897949536702704,0.04229841565279655,0.08742706594214042,0.044390273775217835,-0.012007142819377026,0.011176112881827939,-0.01562441474007652,0.011880996419644827,0.0005526024220152137,0.14122027496620665,-0.02523291349415977,0.14093337909223522,-0.007539289687034607,0.011506142628035156,0.016410459916002106,0.04133402529239014,-0.00016778242408201083,0.1311880638592651,-0.025273759698861416,0.1317209407805678,-0.00031691093751367444,0.010753875830370501,0.021221336254823,0.032028977000803066
1980-09-30,-0.00011385500595939568,0.028110101067087185,0.00011740513258453461,0.02945773691448928,0.021465723714936602,0.015705426506283354,0.026674604663276823,0.01984064837862012,-0.00011385500595939568,0.028110101067087185,0.00011740513258453461,0.02945773691448928,0.021465723714936602,0.015705426506283354,0.026674604663276823,0.01984064837862012,0.07078769042220306,0.04669912542267225,0.06874487773454638,0.0487612451794994,-0.010371708314271796,0.011624099820591136,-0.012372656624692202,0.012379099851538128,0.08897949526326736,0.0422984154250545,0.08742706586216872,0.04439027362591426,-0.012007143129179228,0.011176112100601038,-0.015624414912982016,0.01188099543644335,0.008034596181968057,0.14029649305729378,-0.018022176282691975,0.14002583604177943,-0.007539289994623291,0.011506142033999738,0.01505029663802556,0.04129723177782884,0.005952753121145071,0.13042516019269249,-0.01937039020528774,0.13095544570012307,-0.0003169110945003377,0.01075387539853231,0.02083371543594934,0.03193667871424061
1980-12-31,-0.00011385480843373319,0.02811010070264634,0.00011740529686813349,0.029457736544721735,0.02128978512181061,0.015642125585344214,0.02631109329572497,0.01975273746258287,-0.00011385480843373319,0.02811010070264634,0.00011740529686813349,0.029457736544721735,0.02128978512181061,0.015642125585344214,0.02631109329572497,0.01975273746258287,0.07078769043003187,0.04669912521765593,0.06874487773834699,0.04876124510638138,-0.010371708653844791,0.011624098813240691,-0.012372656915064437,0.012379099099247236,0.08897949519883372,0.04229841519624045,0.08742706580756593,0.04439027347653099,-0.012007143394880529,0.011176111320413662,-0.01562441503005007,0.01188099445161803,0.020211885674034424,0.13872400499560406,-0.0068199137457705125,0.13862533318603065,-0.007539290246821286,0.011506141441595003,0.01405899731014246,0.041253259775557216,0.015231659719827345,0.1293269931923528,-0.010867514899537228,0.1299674111599067,-0.0003169112162095429,0.010753874967380972,0.0205312407072214,0.031843468112426436
1981-03-31,-0.00011385474223210568,0.028110100334000406,0.0001174052958370672,0.02945773617089672,0.02111193397478761,0.015578319006546566,0.025943789372413865,0.019663464304964486,-0.00011385474223210568,0.028110100334000406,0.0001174052958370672,0.02945773617089672,0.02111193397478761,0.015578319006546566,0.025943789372413865,0.019663464304964486,0.07078769045618816,0.04669912501299205,0.06874487775020482,0.04876124503302064,-0.010371708991497447,0.01162409780602941,-0.01237265720350968,0.012379098347087227,0.08897949524405556,0.04229841497339382,0.08742706582989121,0.04439027333044125,-0.012007143652574926,0.01117611054000648,-0.015624415135763127,0.011880993466579604,0.026508163599141044,0.13801081991072392,-0.0004812472674072688,0.13786712241439225,-0.007539290504776787,0.011506140849177057,0.013040628977040149,0.04118409502260378,0.019667306097178552,0.12898072527987814,-0.006453371317262865,0.12955732681605175,-0.00031691134181308436,0.010753874536187669,0.02022154048795403,0.031746558867502744
1981-06-30,-0.00011385462578297756,0.028110099965075658,0.00011740535532093685,0.02945773579587713,0.020946220398460544,0.015514485850893732,0.02560551589795944,0.019574536623355187,-0.00011385462578297756,0.028110099965075658,0.00011740535532093685,0.02945773579587713,0.020946220398460544,0.015514485850893732,0.02560551589795944,0.019574536623355187,0.07078769046566671,0.046699124805898176,0.06874487775636381,0.04876124495881846,-0.010371709355523576,0.011624096801175213,-0.012372657513291046,0.012379097598080138,0.08897949523335906,0.042298414748249274,0.08742706581704209,0.04439027318280545,-0.012007143979223693,0.011176109761727978,-0.015624415330580161,0.011880992485954853,0.03722505344977603,0.136719944118441,0.009482778651887281,0.13664967201251563,-0.007539290694011654,0.011506140257260829,0.012389713298440078,0.04111910934812049,0.027583345321870456,0.12817094094641646,0.0008444479605740558,0.1287681291754706,-0.0003169114214831535,0.010753874105465522,0.01999593416653069,0.031650975490960624
1981-09-30,-0.00011385458347054622,0.028110099601209925,0.00011740537028681424,0.02945773542627817,0.020790187035224506,0.015451610489710187,0.02528435591174188,0.01948908891237642,-0.00011385458347054622,0.028110099601209925,0.00011740537028681424,0.02945773542627817,0.020790187035224506,0.015451610489710187,0.02528435591174188,0.01948908891237642,0.07078769043681042,0.04669912460440304,0.06874487774940616,0.04876124488626514,-0.010371709680513229,0.011624095801104937,-0.012372657796707806,0.012379096853506855,0.08897949523333903,0.04229841452600465,0.08742706581271138,0.04439027303633006,-0.012007144312032782,0.011176108986697342,-0.015624415540119079,0.011880991510370214,0.036069453727190434,0.13584327443157632,0.009133472092420408,0.13576616407185568,-0.007539290792231628,0.011506139667708588,0.012258266417454198,0.04106938172269331,0.026834175511798897,0.1274680598784871,0.0007450520497998582,0.12804562620426474,-0.00031691144139791606,0.01075387367582731,0.01987589173382534,0.03155869720865267
