date,value
2006-10-01,280.48
2007-01-01,280.001
2007-04-01,293.635
2007-07-01,295.267
2007-10-01,296.068
2008-01-01,284.605
2008-04-01,273.362
2008-07-01,272.31
2008-10-01,257.716
2009-01-01,254.269
2009-04-01,253.025
2009-07-01,252.36
2009-10-01,251.697
2010-01-01,248.337
2010-04-01,244.362
2010-07-01,239.794
2010-10-01,236.839
2011-01-01,232.039
2011-04-01,230.983
2011-07-01,228.763
2011-10-01,227.996
2012-01-01,228.408
2012-04-01,229.239
2012-07-01,230.465
2012-10-01,230.308
2013-01-01,230.05
2013-04-01,229.159
2013-07-01,229.244
2013-10-01,229.552
2014-01-01,236.676
2014-04-01,239.764
2014-07-01,244.412
2014-10-01,254.064
2015-01-01,253.866
2015-04-01,261.284
2015-07-01,266.92
2015-10-01,271.869
2016-01-01,266.904
2016-04-01,271.302
2016-07-01,274.958
2016-10-01,277.897
2017-01-01,281.278
2017-04-01,286.585
2017-07-01,291.935
2017-10-01,301.737
2018-01-01,310.37
2018-04-01,316.836
2018-07-01,329.182
2018-10-01,328.921
2019-01-01,327.765
2019-04-01,337.102
2019-07-01,349.809
2019-10-01,350.125
2020-01-01,342.025
2020-04-01,277.829
2020-07-01,275.209
2020-10-01,255.544
2021-01-01,263.259
2021-04-01,283.342
2021-07-01,285.667
2021-10-01,281.558
2022-01-01,280.66
2022-04-01,298.271
2022-07-01,351.213
2022-10-01,406.507
2023-01-01,427.052
2023-04-01,475.309
2023-07-01,528.051
2023-10-01,535.885
2024-01-01,528.13
2024-04-01,549.155
2024-07-01,563.327
2024-10-01,563.487
2025-01-01,567.993
2025-04-01,567.495
2025-07-01,585.942
2025-10-01,589.47
2026-01-01,587.706
