date,value
1991-01-01,371.7703
1991-02-01,371.4876
1991-03-01,371.6586
1991-04-01,371.1918
1991-05-01,370.7192
1991-06-01,368.8863
1991-07-01,366.2868
1991-08-01,365.4166
1991-09-01,364.4266
1991-10-01,362.1431
1991-11-01,362.024
1991-12-01,363.1224
1992-01-01,363.0529
1992-02-01,361.5601
1992-03-01,359.886
1992-04-01,359.0683
1992-05-01,357.3343
1992-06-01,357.1073
1992-07-01,356.0894
1992-08-01,354.4729
1992-09-01,354.3036
1992-10-01,352.4853
1992-11-01,352.5363
1992-12-01,354.1193
1993-01-01,357.4431
1993-02-01,358.8216
1993-03-01,358.9556
1993-04-01,360.0266
1993-05-01,363.2964
1993-06-01,365.1914
1993-07-01,369.7128
1993-08-01,371.9234
1993-09-01,373.0575
1993-10-01,376.9366
1993-11-01,380.6734
1993-12-01,385.2078
1994-01-01,388.2262
1994-02-01,390.9443
1994-03-01,393.5784
1994-04-01,399.1988
1994-05-01,403.7788
1994-06-01,406.93
1994-07-01,414.6338
1994-08-01,420.5142
1994-09-01,425.6752
1994-10-01,433.0395
1994-11-01,436.073
1994-12-01,443.2216
1995-01-01,447.8825
1995-02-01,448.5145
1995-03-01,451.3937
1995-04-01,457.368
1995-05-01,459.8913
1995-06-01,464.1602
1995-07-01,468.5464
1995-08-01,473.3848
1995-09-01,475.3978
1995-10-01,475.1234
1995-11-01,478.0756
1995-12-01,482.9239
1996-01-01,485.4957
1996-02-01,484.6181
1996-03-01,486.7451
1996-04-01,490.742
1996-05-01,488.7774
1996-06-01,492.6666
1996-07-01,492.4431
1996-08-01,495.7346
1996-09-01,499.7727
1996-10-01,504.9322
1996-11-01,506.4708
1996-12-01,508.9995
1997-01-01,511.9522
1997-02-01,509.3717
1997-03-01,504.564
1997-04-01,506.0099
1997-05-01,508.6113
1997-06-01,511.5419
1997-07-01,512.5233
1997-08-01,512.7391
1997-09-01,507.0449
1997-10-01,501.2532
1997-11-01,501.3786
1997-12-01,501.3396
1998-01-01,497.9567
1998-02-01,493.2351
1998-03-01,491.6322
1998-04-01,498.7245
1998-05-01,496.2274
1998-06-01,493.8496
1998-07-01,488.9441
1998-08-01,490.4874
1998-09-01,491.4668
1998-10-01,493.9067
1998-11-01,494.8465
1998-12-01,497.793
1999-01-01,498.3592
1999-02-01,494.8146
1999-03-01,493.986
1999-04-01,497.2017
1999-05-01,494.6014
1999-06-01,495.2502
1999-07-01,495.1118
1999-08-01,492.2647
1999-09-01,493.7357
1999-10-01,492.5848
1999-11-01,494.5554
1999-12-01,506.3416
2000-01-01,510.1342
